price_id,product_id,start_date,end_date,selling_price,purchase_cost,margin
PRC_c294392c,PROD_5177cabb,2022-09-01,2023-03-08,11.88,6.58,0.44612794612794615
PRC_f3839dc4,PROD_5177cabb,2023-03-09,2000-01-01,13.29,7.39,0.4439428141459744
PRC_892d8f71,PROD_5177cabb,2023-06-24,2024-06-16,14.59,8.5,0.4174091843728581
PRC_6f12ba44,PROD_5177cabb,2023-11-08,2024-06-11,1.86,1.36,0.26881720430107525
PRC_d42e2332,PROD_5177cabb,2024-03-21,,73.59,46.65,0.36608234814512847
PRC_0afccf55,PROD_51c502e4,2019-11-17,2022-01-06,31.21,22.43,0.281320089714835
PRC_feb32bc0,PROD_51c502e4,2021-08-20,,0.01,0.01,0.0
PRC_b8489f2a,PROD_51c502e4,2022-01-07,,26.91,15.02,0.4418431809736158
PRC_e16c949f,PROD_51c502e4,2024-01-11,,87.34,50.97,0.416418594000458
PRC_76200cc8,PROD_523b09cd,2016-01-19,2018-03-09,113.31,82.06,0.2757920748389374
PRC_eb1f702f,PROD_523b09cd,2020-02-02,,157.09,108.61,0.30861289706537653
PRC_87c18abf,PROD_523b09cd,2024-04-18,,9.45,6.68,0.2931216931216931
PRC_83a0b4c0,PROD_5261c087,2016-06-25,2019-04-24,76.39,46.6,0.389972509490771
PRC_c6a3c320,PROD_5261c087,2019-04-25,2019-10-28,68.14,49.01,0.28074552392133845
PRC_6475984f,PROD_528b5fac,2016-09-03,2018-07-19,7.47,5.58,0.25301204819277107
PRC_8a630170,PROD_528b5fac,2018-07-20,,8.54,6.21,0.2728337236533957
PRC_8df8c2e1,PROD_52903efb,2018-05-11,2021-05-04,9.67,5.48,0.43329886246122024
PRC_0f35ba20,PROD_52903efb,2018-11-28,2021-01-27,17.9,11.37,0.364804469273743
PRC_e61c6b2a,PROD_52903efb,2018-12-21,2019-12-28,41.82,26.22,0.37302725968436157
PRC_36111bb6,PROD_52903efb,2020-01-18,,4.91,3.08,0.3727087576374745
PRC_9902ec19,PROD_52903efb,2021-01-28,2021-10-02,20.18,11.39,0.43557978196233893
PRC_1d05cda4,PROD_52903efb,2021-10-03,,17.08,12.1,0.2915690866510538
PRC_142d2a47,PROD_52903efb,2023-12-08,,88.56,50.79,0.42649051490514905
PRC_75fe4684,PROD_52c22b6a,2018-07-17,2021-03-10,146.57,84.61,0.42273316504059494
PRC_64d4b8a4,PROD_52c22b6a,2019-01-21,2021-03-28,75.62,42.08,0.44353345675747163
PRC_e3344d65,PROD_52c22b6a,2021-03-29,,61.7,38.05,0.38330632090761757
PRC_8f2701e8,PROD_52c22b6a,2021-04-27,2023-08-12,192.41,135.03,0.29821734837066677
PRC_892c8f6a,PROD_53770cb4,2016-06-27,2018-02-07,155.02,100.68,0.350535414785189
PRC_67a5a7ea,PROD_53770cb4,2017-11-26,2020-07-08,1.77,1.16,0.34463276836158196
PRC_f5314ec7,PROD_53770cb4,2018-02-08,2020-02-01,170.49,113.66,0.33333333333333337
PRC_d2467732,PROD_53770cb4,2020-02-02,,157.09,108.61,0.30861289706537653
PRC_527eb759,PROD_53770cb4,2023-12-08,,88.56,50.79,0.42649051490514905
PRC_aa3e5bea,PROD_53cea793,2018-10-06,2020-12-01,42.92,32.17,0.2504659832246039
PRC_2b7cc983,PROD_53cea793,2023-05-12,2024-09-06,98.76,63.14,0.36067233697853385
PRC_cb63e981,PROD_53e903c5,2015-12-02,2017-01-04,38.32,26.81,0.30036534446764096
PRC_97a04b5d,PROD_53e903c5,2017-06-04,2018-06-30,20.8,11.52,0.4461538461538462
PRC_2870d754,PROD_53e903c5,2020-01-01,2020-11-25,29.17,16.83,0.4230373671580392
PRC_cfaadea1,PROD_53e903c5,2025-06-20,,114.06,72.61,0.363405225320007
PRC_4b43eb74,PROD_53e903c5,2025-12-06,2000-01-01,16.76,9.68,0.42243436754176616
PRC_b2d6f21b,PROD_543941e7,2019-03-03,2021-02-06,14.63,8.45,0.4224196855775804
PRC_643eca42,PROD_543941e7,2019-06-22,2021-11-21,17.3,11.19,0.35317919075144516
PRC_0e946ced,PROD_543941e7,2020-11-23,2023-07-20,4.05,2.48,0.3876543209876543
PRC_3cc18567,PROD_543941e7,2023-07-21,,4.8,3.07,0.36041666666666666
PRC_1146ea98,PROD_543941e7,2025-06-20,,114.06,72.61,0.363405225320007
PRC_7f2efba6,PROD_54459c7d,2019-12-19,2022-01-16,3.14,2.08,0.3375796178343949
PRC_362d4cfe,PROD_54459c7d,2022-01-17,,3.61,2.25,0.3767313019390581
PRC_209a7d97,PROD_5463c06a,2020-08-08,,68.02,48.04,0.29373713613643043
PRC_1fc6c4cf,PROD_5463c06a,2022-09-28,2025-06-22,20.08,12.88,0.35856573705179273
PRC_b99f856b,PROD_54a5528d,2018-12-06,,39.2,29.04,0.2591836734693878
PRC_799cd71c,PROD_54a5528d,2022-04-17,,3.92,2.66,0.3214285714285714
PRC_27c53bb4,PROD_54a5528d,2025-05-11,,52.2,33.65,0.35536398467432956
PRC_5016aa9b,PROD_54a5528d,2025-12-04,,15.19,8.71,0.4265964450296247
PRC_5ba4f915,PROD_55d4a4df,2017-12-09,2019-09-26,16.21,11.96,0.2621838371375694
PRC_eaca814e,PROD_55d4a4df,2019-09-27,2021-03-02,14.12,7.92,0.43909348441926344
PRC_5ef64c0c,PROD_55d4a4df,2021-03-03,,15.77,9.37,0.40583386176284086
PRC_cf11583a,PROD_55d4a4df,2022-12-16,,32.35,23.21,0.28253477588871717
PRC_a8d8d4d8,PROD_55d4a4df,2024-03-21,,73.59,46.65,0.36608234814512847
PRC_32efe164,PROD_56c9cd7b,2018-09-07,2020-03-13,15.89,9.39,0.4090623033354311
PRC_25022b23,PROD_56c9cd7b,2019-01-09,2019-09-10,32.09,18.23,0.43191025241508263
PRC_990cc3e6,PROD_56c9cd7b,2020-03-14,,19.03,12.32,0.3526011560693642
PRC_208f52d5,PROD_56c9cd7b,2020-09-28,2022-05-14,14.67,8.68,0.4083162917518746
PRC_4a5b472a,PROD_570de586,2020-01-27,2020-09-02,69.0,49.39,0.2842028985507246
PRC_256c6ffd,PROD_570de586,2020-09-03,2022-12-17,63.96,41.03,0.358505315822389
PRC_65ec8fa4,PROD_570de586,2024-08-22,,112.32,76.95,0.3149038461538461
PRC_344cf8d4,PROD_585fa6f0,2023-10-13,2025-10-12,7.73,4.94,0.36093143596377747
PRC_11cf4683,PROD_585fa6f0,2025-01-21,,76.4,53.25,0.30301047120418856
PRC_2fd69f08,PROD_58b6a99e,2017-09-18,2019-11-29,0.01,0.01,0.0
PRC_107f668f,PROD_58df7843,2018-12-23,,29.69,16.52,0.4435836982148872
PRC_6a4f3c65,PROD_58df7843,2022-09-30,2000-01-01,4.54,2.81,0.381057268722467
PRC_a0be689e,PROD_5974bb56,2017-12-12,2020-09-08,5.57,3.38,0.3931777378815081
PRC_86dcf870,PROD_5974bb56,2018-07-09,,48.21,30.68,0.36361750674133997
PRC_dd765e62,PROD_5974bb56,2020-09-09,,6.36,4.73,0.25628930817610057
PRC_6de65e3f,PROD_5ac91766,2017-06-04,2018-06-30,20.8,11.52,0.4461538461538462
PRC_d391b1ce,PROD_5ac91766,2020-06-11,2021-10-07,57.27,35.28,0.38397066526977475
PRC_b74db399,PROD_5ac91766,2024-11-07,,23.75,16.66,0.2985263157894737
PRC_9f9a851e,PROD_5ba03648,2018-03-10,,92.27,58.96,0.36100574401213825
PRC_592de715,PROD_5ba03648,2020-09-09,2022-10-10,7.28,4.84,0.3351648351648352
PRC_89e542e8,PROD_5ba03648,2020-10-19,2022-12-15,37.8,24.6,0.34920634920634913
PRC_f5c113b0,PROD_5ba03648,2025-03-12,,45.42,31.9,0.2976662263320124
PRC_983c4483,PROD_5bdaa904,2022-04-08,2024-01-10,77.63,47.97,0.3820687878397527
PRC_aa859303,PROD_5bdaa904,2024-01-11,,87.34,50.97,0.416418594000458
PRC_512e577c,PROD_5c297c06,2022-07-14,2025-05-29,7.09,5.11,0.2792665726375176
PRC_12cc3556,PROD_5c297c06,2025-05-30,,8.26,4.71,0.4297820823244552
PRC_dd81cc00,PROD_5d029671,2019-06-29,,210.65,147.46,0.2999762639449323
PRC_2e71cf2d,PROD_5d029671,2024-06-18,,49.2,30.32,0.38373983739837403
PRC_96a02ba5,PROD_5d029671,2025-05-11,,52.2,33.65,0.35536398467432956
PRC_714c1083,PROD_5d0e4de6,2023-11-29,2025-06-25,5.26,3.85,0.2680608365019011
PRC_10ffa431,PROD_5d0e4de6,2024-03-21,,73.59,46.65,0.36608234814512847
PRC_13e5ae7a,PROD_5e162a89,2019-05-09,2022-01-08,0.01,0.01,0.0
PRC_cd17ecd6,PROD_5e162a89,2021-01-28,2021-10-02,20.18,11.39,0.43557978196233893
PRC_e4f2cd64,PROD_5e162a89,2021-06-07,2024-01-21,7.62,5.18,0.32020997375328086
PRC_22d32691,PROD_5e162a89,2023-02-22,2025-12-03,2.85,2.09,0.2666666666666667
PRC_dff801c3,PROD_5e162a89,2025-12-04,,3.05,2.22,0.2721311475409835
PRC_1df0cec6,PROD_5e98cf0a,2023-02-21,2025-03-11,3.9,2.25,0.4230769230769231
PRC_5351db08,PROD_5e98cf0a,2024-11-07,,176.75,111.06,0.37165487977369166
PRC_84198147,PROD_60fc6a36,2016-07-18,2018-02-13,8.75,6.26,0.2845714285714286
PRC_5b244b45,PROD_60fc6a36,2021-03-28,2022-08-07,71.93,47.01,0.34644793549284036
PRC_15d4bc97,PROD_60fc6a36,2021-10-03,2024-06-26,54.43,30.92,0.4319309204482822
PRC_089fddf7,PROD_61255443,2019-09-25,2022-04-10,7.29,4.75,0.3484224965706447
PRC_b6688f54,PROD_61255443,2022-04-11,2025-03-15,5.95,4.06,0.3176470588235295
PRC_4923f791,PROD_61255443,2022-08-05,2023-08-17,236.65,172.29,0.27196281428269603
PRC_90c45395,PROD_61255443,2025-03-16,,6.29,3.97,0.368839427662957
PRC_3f029038,PROD_61713716,2017-08-23,2019-12-31,34.17,21.19,0.37986537898741585
PRC_c13e5929,PROD_61713716,2020-05-08,,3.86,2.69,0.3031088082901554
PRC_d319b944,PROD_61713716,2021-05-08,2022-12-04,32.09,18.29,0.4300405110626364
PRC_4cbd2210,PROD_61713716,2022-11-28,2024-07-05,9.8,7.2,0.2653061224489796
PRC_1911ddb5,PROD_61713716,2023-07-15,2024-04-11,48.76,34.23,0.2979901558654635
PRC_2dc7209a,PROD_61713716,2023-11-12,2024-05-30,22.44,14.43,0.35695187165775405
PRC_0e9a31b9,PROD_61713716,2024-07-06,,8.45,4.88,0.4224852071005917
PRC_dcf95e24,PROD_61b75c98,2016-12-21,2019-03-16,3.36,2.34,0.3035714285714286
PRC_ff4f5c35,PROD_61b75c98,2019-03-17,,3.0,1.87,0.37666666666666665
PRC_147db3e0,PROD_61cd8f26,2020-11-23,2021-10-12,69.24,43.11,0.37738301559792026
PRC_7b8be830,PROD_61cd8f26,2021-10-13,2022-12-18,80.42,54.23,0.3256652573986571
PRC_e8ee95cd,PROD_61cd8f26,2022-12-19,,85.87,56.78,0.3387679049726331
PRC_7520783b,PROD_630fb6d9,2017-12-01,2019-11-05,6.53,4.5,0.3108728943338438
PRC_64f51508,PROD_630fb6d9,2018-12-09,,8.61,6.12,0.28919860627177696
PRC_9732d172,PROD_630fb6d9,2019-01-29,2021-12-18,44.05,27.22,0.38206583427922813
PRC_7996911b,PROD_630fb6d9,2021-12-19,2023-09-20,39.29,21.7,0.44769661491473656
PRC_e5f236c8,PROD_630fb6d9,2023-08-13,,170.93,113.2,0.3377405955654362
PRC_27d0993d,PROD_633a13c8,2015-05-28,2017-01-07,186.24,133.87,0.2811963058419244
PRC_40799046,PROD_633a13c8,2017-01-08,,149.38,84.59,0.43372606774668626
PRC_e40c8602,PROD_633a13c8,2019-09-29,2020-05-10,5.75,3.66,0.3634782608695652
PRC_234d5a3b,PROD_633a13c8,2023-03-26,,8.26,5.36,0.3510895883777239
PRC_dd49b590,PROD_633a13c8,2025-11-07,,28.33,18.03,0.36357218496293675
PRC_e891d5fe,PROD_63886d04,2022-05-29,2023-02-10,1.55,0.94,0.39354838709677425
PRC_b4538daa,PROD_63886d04,2023-02-11,2025-07-06,1.75,1.05,0.39999999999999997
PRC_1f9b2c23,PROD_63bbf3c6,2023-08-10,2025-06-18,9.58,5.3,0.4467640918580376
PRC_7297cae4,PROD_63bbf3c6,2025-06-19,,8.43,5.56,0.3404507710557533
PRC_020496a8,PROD_63d921bb,2020-09-20,2023-09-17,35.37,23.32,0.34068419564602764
PRC_560b5de8,PROD_63d921bb,2023-05-21,,7.31,5.13,0.29822161422708615
PRC_68c010ab,PROD_63d921bb,2023-09-18,2025-11-06,30.09,20.13,0.33100697906281157
PRC_43e509fc,PROD_63d921bb,2025-11-07,,28.33,18.03,0.36357218496293675
PRC_dc3fd46f,PROD_642e270d,2015-02-12,2016-04-24,122.55,77.85,0.36474908200734396
PRC_8ad1479e,PROD_642e270d,2016-04-25,,106.93,70.85,0.33741700177686346
PRC_63fcfb75,PROD_642e270d,2017-07-17,2020-05-04,47.61,28.93,0.39235454736399916
PRC_1fd5b444,PROD_642e270d,2021-09-28,2023-07-03,144.19,91.03,0.3686802136070462
PRC_0462955c,PROD_645b70cb,2019-09-29,2020-05-10,5.75,3.66,0.3634782608695652
PRC_3c036cc7,PROD_645b70cb,2020-05-11,2000-01-01,6.09,4.32,0.2906403940886699
PRC_350dada5,PROD_645b70cb,2021-10-12,,1.26,0.84,0.33333333333333337
PRC_7f42a60d,PROD_645b70cb,2022-09-05,,5.23,3.74,0.28489483747609945
PRC_47c5bd14,PROD_645b70cb,2025-08-13,,258.81,168.46,0.34909779374830957
BADID,PROD_64ffaafb,2018-07-20,2000-01-01,8.54,6.21,0.2728337236533957
PRC_2df5a80f,PROD_64ffaafb,2018-12-26,2021-09-24,28.97,19.82,0.31584397652744217
PRC_12fd29d9,PROD_64ffaafb,2022-03-23,2024-10-09,24.76,16.17,0.3469305331179321
PRC_2d45980c,PROD_64ffaafb,2024-10-10,,22.98,15.73,0.3154917319408181
PRC_6a94c854,PROD_65aea374,2016-06-21,2017-09-16,179.69,99.21,0.44788246424397576
PRC_7884989b,PROD_65aea374,2017-09-17,,164.49,114.43,0.3043346100066873
PRC_b8802cd4,PROD_65c6f57f,2019-10-20,2020-08-07,125.5,92.77,0.260796812749004
PRC_1b9e79f6,PROD_65c6f57f,2020-06-11,2021-10-07,57.27,35.28,0.38397066526977475
PRC_13447b0b,PROD_65c6f57f,2020-08-08,2022-10-18,134.75,90.94,0.3251205936920223
PRC_b3467c20,PROD_65c6f57f,2022-10-19,,118.96,67.94,0.4288836583725622
PRC_9ebd8c09,PROD_65c6f57f,2022-11-12,,39.76,25.96,0.34708249496981886
PRC_eb34ec01,PROD_65d0d725,2018-12-21,2020-01-21,3.23,1.95,0.39628482972136225
PRC_d84055c9,PROD_65d0d725,2020-01-22,2022-01-02,3.61,2.65,0.2659279778393352
PRC_9cd5ab70,PROD_65d0d725,2020-11-03,2022-04-21,158.55,91.77,0.4211920529801325
PRC_bbd7bd76,PROD_65d0d725,2022-01-03,,4.02,2.36,0.41293532338308453
PRC_798b8240,PROD_65d0d725,2023-02-21,2025-03-11,3.9,2.25,0.4230769230769231
PRC_c3c05ccd,PROD_6615d587,2020-04-13,,9.73,5.58,0.42651593011305244
PRC_ca8d10b2,PROD_6615d587,2025-10-06,,6.75,4.21,0.3762962962962963
PRC_01f71b0e,PROD_66d3c289,2020-12-25,2023-07-23,10.64,7.35,0.30921052631578955
PRC_f14a60ec,PROD_66d3c289,2022-02-06,,22.41,16.65,0.2570281124497993
PRC_6eaa4932,PROD_66d3c289,2023-07-24,2025-05-19,9.62,7.0,0.2723492723492723
PRC_5392d235,PROD_66d3c289,2025-05-20,,11.42,8.31,0.27232924693520133
PRC_f8406d36,PROD_694664d9,2016-07-03,2018-05-22,21.83,12.13,0.44434264773247817
PRC_79fda506,PROD_694664d9,2019-03-17,,3.0,1.87,0.37666666666666665
PRC_54ceb305,PROD_694664d9,2021-05-03,2024-02-22,15.28,10.86,0.2892670157068063
PRC_afac0771,PROD_694664d9,2023-02-09,,10.19,6.34,0.3778213935230618
PRC_ae54dab3,PROD_694664d9,2024-02-23,,16.36,11.53,0.2952322738386308
PRC_a2f82be4,PROD_69b16fac,2019-04-25,2019-10-28,68.14,49.01,0.28074552392133845
PRC_923fa1fb,PROD_69b16fac,2021-11-25,,40.12,24.65,0.385593220338983
PRC_396bf58e,PROD_69b16fac,2022-09-22,,3.93,2.93,0.2544529262086514
PRC_c67e4cea,PROD_6a423d4d,2020-03-19,2022-09-08,280.38,184.08,0.34346244382623575
PRC_d211a3b4,PROD_6a423d4d,2022-09-09,,317.64,221.99,0.30112706208286105
PRC_f0379690,PROD_6a4fe51b,2019-10-07,2022-06-22,78.22,54.31,0.3056762976220915
BADID,PROD_6a4fe51b,2022-06-23,,91.88,54.45,0.4073791902481497
PRC_2de3087b,PROD_6a4fe51b,2023-08-17,,174.62,128.42,0.264574504638644
PRC_62507a44,PROD_6b581aad,2024-07-25,,5.0,3.38,0.324
PRC_d5b6f8cb,PROD_6c0d5bc9,2019-01-08,2020-08-06,10.0,5.68,0.43200000000000005
PRC_f2e41f54,PROD_6c0d5bc9,2020-08-07,2023-02-08,11.07,6.46,0.4164408310749774
PRC_c33bd34d,PROD_6c0d5bc9,2023-02-09,2000-01-01,10.19,6.34,0.3778213935230618
PRC_d163b4d6,PROD_6c0d5bc9,2023-12-08,,88.56,50.79,0.42649051490514905
PRC_0132c74c,PROD_6c8267aa,2021-06-16,2022-05-19,61.2,42.98,0.2977124183006537
PRC_d7e21304,PROD_6c9c1dfc,2024-06-25,,148.9,103.06,0.3078576225654802
PRC_b6589b4c,PROD_6c9c1dfc,2025-01-23,,3.33,2.03,0.3903903903903905
PRC_f0b69b60,PROD_6cd9c5f1,2020-07-08,,40.4,29.91,0.2596534653465346
PRC_40a22089,PROD_6cd9c5f1,2022-08-24,2024-03-18,24.54,16.66,0.3211083944580277
PRC_a3e1c414,PROD_6cd9c5f1,2024-03-19,,20.51,14.62,0.28717698683569
PRC_91656002,PROD_6d60ad05,2024-02-23,,19.27,12.43,0.3549558899844318
PRC_67c0f48b,PROD_6dc12e6d,2021-02-17,2023-06-17,25.01,14.0,0.4402239104358257
PRC_25632631,PROD_6dc12e6d,2024-03-02,,40.91,28.72,0.2979711561965289
PRC_be495477,PROD_6dc12e6d,2025-02-28,,315.89,226.6,0.2826616860299471
PRC_e30c4162,PROD_6e4b3fb3,2019-04-06,2020-03-30,16.38,10.68,0.34798534798534797
PRC_05eca0bb,PROD_6e629f71,2022-01-29,2023-03-25,7.63,4.71,0.382699868938401
PRC_3b7d986e,PROD_6f435020,2022-03-14,2023-05-21,209.03,118.29,0.4341003683681768
PRC_bb11eb1a,PROD_6f435020,2024-09-18,,9.98,6.74,0.3246492985971944
PRC_fc75eeda,PROD_6f478f99,2020-09-03,2022-12-13,13.21,8.03,0.3921271763815292
PRC_80bb9c43,PROD_6f478f99,2024-09-22,,8.89,5.5,0.38132733408323966
PRC_fc396dd1,PROD_70c8adc6,2018-11-14,,3.96,2.97,0.24999999999999994
PRC_645e39d9,PROD_70c8adc6,2023-07-13,2024-06-01,24.46,14.74,0.3973834832379395
PRC_49742d46,PROD_71040ced,2019-03-03,2021-02-06,14.63,8.45,0.4224196855775804
PRC_252f0e6b,PROD_71040ced,2021-02-22,,15.11,9.77,0.35340833884844475
PRC_8ce75e1c,PROD_71a06d12,2018-07-07,2020-09-15,318.86,221.36,0.3057768299567208
PRC_3a1106c3,PROD_71a06d12,2020-09-16,2021-08-18,375.66,239.21,0.36322738646648567
PRC_47fe2a76,PROD_71a06d12,2021-08-19,,323.81,230.74,0.2874216361446527
PRC_c3f5af21,PROD_71a06d12,2025-08-24,,174.35,121.61,0.30249498135933467
PRC_a34af6a7,PROD_72590de6,2016-07-28,2018-11-15,6.67,4.72,0.2923538230884558
PRC_493f81f0,PROD_72590de6,2018-11-16,,5.44,3.0,0.4485294117647059
PRC_616ca5d7,PROD_72590de6,2020-12-02,2022-01-08,40.38,29.38,0.27241208519068855
PRC_76a83687,PROD_72590de6,2024-04-21,,73.31,44.06,0.3989905879143364
PRC_825eec0d,PROD_726ff96c,2017-05-12,2017-11-25,2.0,1.45,0.275
PRC_df1b0fa2,PROD_726ff96c,2017-11-26,2020-07-08,1.77,1.16,0.34463276836158196
PRC_79a431df,PROD_7280ac56,2024-01-06,,29.27,18.79,0.3580457806627947
PRC_f33d7d17,PROD_7280ac56,2024-04-16,,33.9,23.48,0.30737463126843656
PRC_29342178,PROD_73436992,2015-10-19,2018-03-03,5.09,3.4,0.3320235756385069
PRC_7f04ba7c,PROD_73436992,2016-07-27,2018-05-26,17.53,12.41,0.2920707358813463
PRC_04c30e93,PROD_73436992,2018-03-04,2018-10-10,4.34,2.61,0.3986175115207373
PRC_8413e0fa,PROD_73436992,2018-10-11,,4.03,2.61,0.35235732009925563
PRC_a0fa9fc0,PROD_73436992,2020-01-27,2020-09-02,69.0,49.39,0.2842028985507246
PRC_6de2cc2a,PROD_73436992,2020-06-11,2021-10-07,57.27,35.28,0.38397066526977475
PRC_3d7c2f23,PROD_73436992,2021-01-11,2023-06-25,56.57,41.65,0.26374403394025103
PRC_86f6bc34,PROD_7434a9f1,2016-01-10,2018-01-23,36.8,22.28,0.3945652173913043
PRC_bb37b021,PROD_7434a9f1,2024-06-02,,22.53,12.88,0.428317798490901
PRC_74707fd1,PROD_74954930,2019-08-07,2020-08-31,11.14,7.7,0.30879712746858173
PRC_8ed17968,PROD_74954930,2020-09-01,2022-11-22,12.89,9.38,0.27230411171450736
PRC_40b39961,PROD_74954930,2022-11-23,,14.67,10.64,0.27471029311520107
PRC_e200005a,PROD_74954930,2023-07-04,,131.58,83.48,0.36555707554339567
PRC_44457e4d,PROD_74954930,2025-10-19,,65.99,42.03,0.3630853159569631
PRC_1465faf3,PROD_74b99d62,2019-10-07,2022-06-22,78.22,54.31,0.3056762976220915
PRC_e3de0563,PROD_74b99d62,2024-09-24,,4.5,2.78,0.38222222222222224
PRC_06f07865,PROD_7594443e,2025-01-30,,25.82,18.15,0.29705654531371034
PRC_b3155555,PROD_75a5f6f0,2019-10-01,,30.78,19.7,0.35997400909681615
PRC_2054aade,PROD_75a5f6f0,2022-12-16,2024-01-11,19.4,12.84,0.3381443298969072
PRC_930feca2,PROD_78dd3768,2021-06-03,2023-05-14,100.53,57.07,0.4323087635531682
PRC_08936a3c,PROD_78dd3768,2021-07-23,2024-02-08,85.43,51.87,0.3928362401966523
PRC_9c69b6fb,PROD_78dd3768,2023-05-15,,93.53,60.3,0.3552870736662034
PRC_15cdb9fb,PROD_7a11d824,2016-04-23,2018-07-26,4.45,2.53,0.43146067415730344
PRC_3b77459b,PROD_7a11d824,2018-07-27,2020-03-07,4.07,2.42,0.4054054054054055
PRC_09653682,PROD_7a11d824,2018-10-04,2019-08-03,23.86,16.62,0.30343671416596807
PRC_7d2b60ca,PROD_7a11d824,2020-03-08,,3.69,2.35,0.36314363143631434
PRC_8b09fe4d,PROD_7a11d824,2021-06-07,2024-01-21,7.62,5.18,0.32020997375328086
PRC_c3bad32b,PROD_7a11d824,2024-04-22,,23.06,17.21,0.25368603642671284
PRC_13972435,PROD_7a561868,2017-08-24,2019-06-25,5.37,2.96,0.44878957169459965
PRC_d831cd0b,PROD_7a561868,2019-11-13,,7.95,5.71,0.28176100628930817
PRC_98004e88,PROD_7a561868,2025-01-23,,3.33,2.03,0.3903903903903905
PRC_e735301c,PROD_7a720d74,2018-09-03,2020-11-24,26.11,15.39,0.4105706625813864
PRC_d6ae11b1,PROD_7a720d74,2023-03-15,2025-05-14,18.89,13.92,0.26310217046056117
PRC_3c7a5237,PROD_7a720d74,2025-12-04,,15.19,8.71,0.4265964450296247
PRC_8a56d465,PROD_7b27b665,2018-12-06,,39.2,29.04,0.2591836734693878
PRC_e452bc48,PROD_7b27b665,2019-10-13,2021-11-26,12.72,8.99,0.29323899371069184
PRC_2adeef18,PROD_7b27b665,2021-11-27,,14.35,10.6,0.2613240418118467
PRC_56bbf14c,PROD_7b27b665,2023-07-04,,131.58,83.48,0.36555707554339567
PRC_eab58396,PROD_7b9e6b1e,2018-04-14,2020-04-11,15.3,10.49,0.31437908496732025
PRC_b1c84caa,PROD_7b9e6b1e,2019-10-13,2021-11-26,12.72,8.99,0.29323899371069184
PRC_ade1fefc,PROD_7b9e6b1e,2020-10-19,2022-12-15,37.8,24.6,0.34920634920634913
PRC_6266e47c,PROD_7b9e6b1e,2022-09-12,2025-05-28,7.87,4.49,0.4294790343074968
PRC_39f1aaea,PROD_7b9e6b1e,2022-12-16,,32.35,23.21,0.28253477588871717
PRC_276ddefd,PROD_7b9e6b1e,2025-07-27,,300.93,179.67,0.40295085235769124
PRC_1cebe6ce,PROD_7beee23c,2019-10-07,2022-06-22,78.22,54.31,0.3056762976220915
PRC_32af023a,PROD_7beee23c,2025-10-29,,14.26,10.01,0.2980364656381487
BADID,PROD_7bfaec97,2025-05-29,2000-01-01,6.78,4.15,0.387905604719764
PRC_e6c19cc7,PROD_7d191648,2018-07-20,,8.54,6.21,0.2728337236533957
PRC_333b0026,PROD_7d191648,2019-05-09,2022-01-08,0.01,0.01,0.0
PRC_6445cc80,PROD_7d191648,2020-04-12,,17.17,9.56,0.44321490972626676
PRC_c93c85ab,PROD_7d191648,2024-04-06,2025-03-16,140.1,95.98,0.3149179157744468
PRC_77c27867,PROD_7d191648,2024-06-02,,22.53,12.88,0.428317798490901
PRC_9b2d1c5b,PROD_7d191648,2025-03-17,,163.95,94.63,0.42281183287587676
PRC_2a45eef0,PROD_7d8512ad,2019-12-18,2021-04-10,31.49,22.03,0.30041282946967285
PRC_1a8c72a5,PROD_7d8512ad,2021-04-11,2023-04-14,26.47,16.98,0.3585190782017378
PRC_7e2317f0,PROD_7d8512ad,2023-04-15,,23.85,14.95,0.3731656184486374
PRC_821a9d0c,PROD_7d9855a0,2024-11-07,,23.75,16.66,0.2985263157894737
PRC_bee77bd4,PROD_7d9855a0,2025-06-20,,114.06,72.61,0.363405225320007
PRC_13061425,PROD_7d9855a0,2025-12-20,,43.62,28.34,0.3502980284273269
PRC_03d92088,PROD_7dfa72b0,2015-02-01,2016-07-07,93.34,63.58,0.3188343689736448
PRC_26224f68,PROD_7dfa72b0,2018-09-03,2020-11-24,26.11,15.39,0.4105706625813864
PRC_14396ec4,PROD_7dfa72b0,2019-06-22,2021-11-21,17.3,11.19,0.35317919075144516
PRC_99ba7412,PROD_7dfa72b0,2020-01-18,,4.91,3.08,0.3727087576374745
PRC_e40fa894,PROD_7dfa72b0,2020-11-25,,22.41,14.39,0.357875948237394
PRC_e0bd04b6,PROD_7dfa72b0,2025-07-27,,300.93,179.67,0.40295085235769124
PRC_a6c25103,PROD_7dfa72b0,2025-08-16,,16.19,11.29,0.30265596046942567
PRC_72373746,PROD_7e1c5a57,2016-06-01,,24.95,14.26,0.42845691382765533
PRC_25ba501a,PROD_7e1c5a57,2023-11-26,2025-11-22,62.18,36.03,0.42055323255065935
PRC_69168c0f,PROD_7e1c5a57,2024-11-23,,173.47,128.68,0.2582002651755346
PRC_ab6d45f3,PROD_7e1c5a57,2025-11-23,,67.0,49.07,0.26761194029850743
PRC_e374e797,PROD_7e282561,2018-07-17,2020-08-13,11.12,7.25,0.3480215827338129
PRC_7780c2de,PROD_7e282561,2019-08-04,2022-05-23,252.43,175.82,0.30349007645683956
PRC_631fef48,PROD_7e282561,2022-05-24,,283.35,205.47,0.27485442032821605
PRC_8a01d0bc,PROD_7e282561,2024-08-23,,31.44,19.88,0.3676844783715013
